CASEID,SEX,AGE,RACE,MARITAL,CHILDS,AGEKDBRN,EARNRS,BORN,CLASS,DWELOWN,INCOMECAT,INCOME,RINCOMECAT,RINCOME,EDUC,SPEDU,PAEDU,MAEDUC,DEGREE,SPDEG,PADEG,MADEG,WRKSTAT,SPWRKSTA,HRS1,SPHRS1,WRKSLF,WRKGOVT,TVHOURS,PARTYID,PARTYID3,POLVIEWS,POLVIEWS3,CAPUN,GUNLAW,EQWLTH,HELPPOOR,HELPNOT,HELPSICK,TAX,ODDS1,ODDS2,HOTCORE,EARTHSUN,JOBLOSE,JOBFIND,SATJOB,RICHWORK,JOBINC,JOBSEC,JOBHOURS,JOBPROMO,JOBMEANS,NEWS,HAPPY,HAPMAR,HEALTH,LIFE,UNEMP,UNION,PARSOL,KIDSSOL
59124,1,39,1,1,2,28,1,1,3,1,19,"55,000",,,16,15,,12,3,1,,1,1,1,40,40,2,2,3,6,3,6,3,1,,3,4,5,5,,2,1,1,1,4,1,1,,,,,,,5,1,1,,,1,4,1,1
59125,2,61,1,2,1,25,1,1,1,,13,"21,250",13,"21,250",12,,12,12,1,,1,1,1,0,40,,2,2,,3,2,4,2,1,1,1,2,4,1,1,2,1,1,1,,,1,1,,,,,,,2,,3,3,1,4,3,4
59126,2,70,3,3,3,16,0,1,3,,5,"5,500",,,9,,,,0,,0,,7,0,,,2,2,,1,1,4,2,2,1,4,5,5,1,2,,,,,,,2,,,,,,,,1,,3,1,2,4,1,3
59127,2,43,1,3,3,22,1,1,3,2,18,"45,000",18,"45,000",16,,19,14,4,,4,2,1,0,50,,2,1,2,2,2,3,1,1,,2,2,2,1,,2,1,1,1,4,2,1,,,,,,,5,2,,,,2,1,4,3
59128,2,43,3,3,2,27,1,2,3,1,22,"100,000",21,"82,500",16,,16,14,3,,3,2,1,0,40,,2,2,4,5,3,5,3,1,1,,,,,1,,,,,3,2,2,1,2,1,5,4,3,2,2,,2,2,,,,
59129,2,61,1,2,2,23,0,1,3,1,,,,,16,,14,12,3,,1,1,7,0,,,2,2,3,6,3,7,3,1,,7,,5,5,,2,8,1,1,,,1,,,,,,,1,2,,,,2,4,1,3
59130,1,58,1,4,0,,1,1,3,2,14,"23,750",14,"23,750",16,,16,16,4,,3,3,2,0,35,,2,2,3,2,2,2,1,1,1,,,,,1,,,,,4,2,1,1,5,4,3,2,1,1,2,,1,1,,,,
59131,2,34,1,5,0,,3,1,3,1,24,"140,000",21,"82,500",20,,18,19,4,,4,4,1,0,50,,2,2,2,6,3,6,3,1,,5,5,5,5,,2,1,1,1,4,1,1,,2,3,4,5,1,4,1,,,,2,4,1,
59132,1,24,3,5,0,,1,1,2,,21,"82,500",11,"16,250",16,,18,13,3,,4,1,2,0,36,,2,2,,7,,4,2,1,2,7,5,3,4,1,2,1,2,1,,,2,1,,,,,,,2,,1,2,1,4,3,3
59133,1,55,1,1,0,,2,1,3,1,24,"140,000",23,"120,000",12,12,8,8,1,1,0,0,1,2,40,35,2,2,3,2,2,2,1,2,,4,3,3,3,,2,1,1,1,3,3,2,,,,,,,5,2,2,,,2,4,1,
59134,1,26,2,5,0,,1,1,2,2,17,"37,500",17,"37,500",12,,15,16,1,,1,3,1,0,40,,2,1,4,1,1,4,2,2,1,,,,,1,,,,,4,3,2,1,2,5,4,3,1,1,2,,2,1,,,,
59135,2,53,1,1,3,24,2,1,3,,21,"82,500",14,"23,750",14,16,17,12,1,3,4,1,1,1,50,50,1,2,,6,3,6,3,1,1,7,4,5,5,1,,,,,,,1,1,,,,,,,1,1,1,1,2,4,2,2
59136,2,56,1,1,3,19,2,1,3,1,25,"175,000",21,"82,500",20,18,11,15,4,3,1,2,1,1,45,60,2,1,1,2,2,2,1,2,,2,2,4,2,,2,1,1,1,4,3,1,,3,4,2,5,1,5,1,1,,,2,4,1,1
59137,2,60,1,1,2,37,4,1,2,1,,,,,14,12,,,1,1,,,1,1,35,40,1,2,1,2,2,3,1,1,1,,,,,2,,,,,4,3,1,1,3,4,2,5,1,1,1,2,2,1,,,,
59138,1,33,1,4,2,23,2,1,2,2,19,"55,000",19,"55,000",16,,11,14,3,,1,1,4,0,,,2,2,0,3,2,4,2,2,,7,3,4,4,,1,1,1,1,,,2,,2,5,4,3,1,5,2,,,,1,4,4,5
59139,2,38,1,5,0,,1,1,3,2,18,"45,000",18,"45,000",14,,13,12,1,,1,1,1,0,35,,2,2,1,3,2,4,2,2,2,,,,,1,,,,,3,3,1,1,3,4,1,5,2,3,1,,2,1,,,,
59140,2,61,2,2,3,19,1,1,2,,9,"11,250",9,"11,250",13,,15,10,1,,1,0,2,0,35,,2,2,,1,1,4,2,2,1,1,3,5,1,1,1,1,1,2,,,2,2,,,,,,,3,,2,2,1,4,5,3
59141,1,65,1,3,6,28,0,1,3,,15,"27,500",15,"27,500",17,,12,12,1,,1,1,1,0,50,,1,,1,3,2,6,3,1,1,,,,,1,,,,,4,1,1,1,5,2,3,4,1,4,2,,1,1,,,,
59142,1,48,1,3,2,21,1,1,2,1,18,"45,000",18,"45,000",12,,10,12,1,,1,1,1,0,49,,2,2,4,2,2,5,3,1,1,,,,,2,,,,,4,2,2,2,1,4,2,3,5,2,2,,1,2,,,,
59143,1,32,2,1,0,,2,1,2,2,20,"67,500",20,"67,500",9,16,,15,0,2,,2,1,7,40,,2,2,5,4,2,4,2,1,2,,,,,1,,,,,2,1,1,1,1,5,3,2,4,5,2,1,3,1,,,,
59144,1,23,1,5,0,,1,1,2,,,,,,10,,16,12,1,,1,1,2,0,34,,2,2,,2,2,,,2,1,3,3,4,3,2,2,1,1,1,,,2,2,,,,,,,2,,3,2,1,4,3,2
59145,2,38,1,5,4,19,1,1,2,2,11,"16,250",,,8,,,9,0,,,0,1,0,57,,2,2,3,3,2,4,2,1,2,,,,,1,,,,,3,3,2,1,1,2,5,3,4,5,2,,2,2,,,,
59146,1,61,1,4,1,30,1,1,2,1,15,"27,500",15,"27,500",14,,12,12,2,,1,1,2,0,20,,1,2,3,3,2,3,1,,1,,,,,1,,,,,4,3,1,2,1,4,3,2,5,1,2,,3,2,,,,
59147,1,48,2,5,4,19,1,1,2,2,15,"27,500",15,"27,500",12,,12,12,1,,1,1,1,0,44,,2,2,4,0,1,7,3,1,1,,,,,1,,,,,4,3,1,1,1,5,4,2,3,2,3,,2,2,,,,
59148,2,25,1,4,2,18,0,1,2,2,20,"67,500",15,"27,500",12,,12,10,1,,,1,2,0,38,,2,2,1,0,1,3,1,1,,3,4,3,2,,2,1,1,1,4,2,1,,,,,,,5,2,,,,1,4,1,3
59149,1,77,1,1,4,22,0,1,2,1,20,"67,500",,,15,14,12,12,1,1,1,1,5,7,,,2,1,4,4,2,6,3,1,1,,,,,1,,,,,,,,,5,4,3,2,1,3,2,1,1,1,,,,
59150,1,29,1,1,1,26,2,1,1,,10,"13,750",,,13,15,6,6,1,1,0,0,1,6,50,,2,2,,5,3,4,2,1,2,4,3,3,5,3,2,1,1,1,,,2,1,,,,,,,3,2,4,1,1,1,3,1
59151,2,64,1,1,2,30,2,1,2,1,20,"67,500",17,"37,500",12,16,4,11,1,3,0,0,1,2,55,20,2,2,2,4,2,5,3,1,,3,2,4,2,,2,2,1,2,3,3,1,,,,,,,1,2,2,,,1,4,2,2
59152,2,63,1,1,7,19,3,1,2,,17,"37,500",,,12,12,9,12,1,1,0,1,7,1,,45,1,2,,5,3,4,2,2,1,4,3,5,2,1,,,,,,,2,,,,,,,,2,3,2,1,2,4,4,2
59153,2,23,1,5,0,,1,1,1,2,2,"2,000",2,"2,000",13,,,14,1,,,1,1,0,40,,2,2,5,4,2,4,2,1,1,,,,,1,,,,,4,3,2,1,4,3,5,2,1,5,2,,3,1,,,,
59154,2,67,1,2,5,17,1,1,3,,15,"27,500",15,"27,500",12,,,9,1,,,0,2,0,30,,2,2,,0,1,4,2,2,1,6,3,3,3,1,2,2,1,2,,,1,1,,,,,,,2,,1,2,1,4,2,3
59155,1,28,1,1,4,18,1,1,3,2,,,,,11,12,,12,0,1,,1,1,7,50,,2,2,3,3,2,6,3,2,1,,,,,1,,,,,4,2,2,1,1,4,5,3,2,5,1,1,1,2,,,,
59156,1,22,1,5,1,19,1,1,1,,5,"5,500",,,13,,15,13,1,,2,1,7,0,,,,,,4,2,5,3,2,1,4,3,5,3,2,2,1,1,1,,,2,,,,,,,,2,,2,1,1,4,2,3
59157,2,43,3,1,4,22,3,2,2,,20,"67,500",,,6,0,0,0,0,0,0,0,7,1,,45,,,,1,1,4,2,1,1,4,3,3,2,1,,,,,,,2,,,,,,,,3,3,3,2,2,4,2,2
59158,2,30,1,1,3,18,1,2,1,1,7,"7,500",,,11,12,2,4,0,1,0,0,2,1,8,70,1,2,2,3,2,4,2,1,,4,1,1,3,,1,2,2,1,,3,1,,,,,,,1,2,1,,,1,4,1,1
59159,1,43,1,1,3,24,2,1,3,,21,"82,500",19,"55,000",12,14,12,12,1,2,1,1,1,1,52,40,2,2,,1,1,3,1,1,2,5,3,4,2,3,,,,,,,1,2,,,,,,,1,1,1,1,2,4,1,2
59160,1,39,1,4,2,35,1,2,3,,13,"21,250",13,"21,250",14,,0,1,1,,0,0,1,0,70,,1,2,,3,2,6,3,2,1,2,3,5,3,1,2,1,8,2,,,4,1,,,,,,,3,,1,1,2,4,2,2
59161,1,56,1,1,2,40,2,2,2,2,20,"67,500",18,"45,000",9,9,6,6,0,0,0,0,1,7,50,,2,2,2,1,1,4,2,2,,3,5,3,3,,1,1,1,1,1,3,2,,5,2,4,3,1,3,2,2,,,2,4,2,1
59162,2,86,3,1,7,23,3,1,2,1,14,"23,750",,,11,3,2,2,0,0,0,0,5,5,,,2,1,3,0,1,2,1,2,,3,5,5,5,,2,2,1,1,,,,,,,,,,1,1,1,,,2,3,1,1
59163,1,29,3,1,4,20,1,2,3,,11,"16,250",11,"16,250",6,4,3,3,0,0,0,0,1,7,40,,2,2,,3,2,4,2,2,1,1,1,1,1,1,,,,,,,4,2,,,,,,,1,1,3,2,2,4,1,1
59164,2,70,3,2,7,20,0,1,1,,12,"18,750",,,12,,,5,1,,,0,5,0,,,2,2,,1,1,4,2,1,1,5,2,4,1,1,,,,,,,,,,,,,,,3,,4,3,2,4,2,1
59165,1,59,1,1,2,25,1,2,2,1,20,"67,500",,,14,14,,,1,1,,0,8,1,,45,1,2,5,3,2,3,1,1,1,,,,,1,,,,,,,,,5,3,4,2,1,2,3,2,3,3,,,,
59166,2,,1,1,3,25,1,1,3,,,,,,16,16,13,13,3,3,1,1,5,1,,60,2,1,,1,1,4,2,1,1,5,4,4,2,1,2,1,1,1,,,,,,,,,,,1,1,2,1,2,4,1,2
59167,2,67,1,1,3,22,0,1,3,,23,"120,000",,,14,15,8,11,1,1,0,0,5,5,,,2,1,,4,2,6,3,1,1,6,4,4,3,1,,,,,,,,,,,,,,,2,2,2,1,2,4,1,3
59168,1,27,1,5,0,,2,1,2,2,24,"140,000",16,"32,500",15,,,16,2,,,3,2,0,20,,2,2,2,0,1,2,1,1,1,,,,,2,,,,,4,2,2,1,1,2,5,3,4,5,2,,3,1,,,,
59169,1,62,1,1,0,,2,1,3,,24,"140,000",22,"100,000",16,19,12,14,3,4,1,1,5,2,,24,2,1,,1,1,1,1,2,1,2,3,1,1,2,,,,,,,,,,,,,,,2,1,2,2,2,4,2,4
59170,2,41,1,1,2,25,2,1,3,1,20,"67,500",,,15,12,14,14,1,1,1,2,7,1,,40,2,2,1,6,3,6,3,1,,6,5,5,5,,2,1,1,2,,,1,,1,4,3,5,2,2,2,2,,,1,2,4,1
59171,2,89,1,2,5,21,1,1,3,1,11,"16,250",,,12,,6,6,1,,0,0,5,0,,,2,1,8,1,1,4,2,1,,5,3,3,3,,2,2,8,1,,,,,,,,,,1,2,,,,2,4,2,3
59172,2,35,1,1,3,19,2,1,2,1,20,"67,500",14,"23,750",14,16,14,14,1,3,1,1,1,1,40,30,2,1,1,6,3,6,3,1,1,,,,,1,,,,,4,3,1,2,1,2,5,4,3,4,2,1,2,1,,,,
59173,2,42,2,5,4,19,1,1,2,2,13,"21,250",13,"21,250",14,,12,,1,,1,0,1,0,40,,2,2,1,0,1,3,1,2,1,,,,,2,,,,,4,3,3,1,4,3,5,1,2,4,1,,2,1,,,,
59174,1,37,3,1,1,32,1,2,3,,18,"45,000",18,"45,000",13,12,8,8,1,1,0,0,1,7,40,,2,1,,3,2,4,2,1,1,5,3,3,3,2,,,,,,,1,1,,,,,,,2,1,1,1,2,4,1,3
59175,2,36,1,1,,,2,2,,2,,,,,12,12,0,0,1,1,0,0,2,2,26,36,2,2,1,3,2,,,,1,,,,,,,,,,3,1,2,1,,,,,,4,1,1,2,1,,,,
59176,1,35,3,5,2,18,0,1,1,,,,,,12,,12,12,1,,1,1,7,0,,,,,,7,,,,2,2,1,4,,,1,9,8,8,2,,,1,,,,,,,,3,,3,,2,4,5,5
59177,1,26,3,3,0,,1,2,1,,7,"7,500",7,"7,500",18,,6,13,4,,0,1,2,0,22,,2,2,,2,2,1,1,2,1,1,1,2,1,2,2,1,1,1,,,1,1,,,,,,,3,,2,1,1,4,4,3
59178,1,76,3,5,0,,0,1,2,2,3,"3,500",,,4,,,,0,,,,5,0,,,2,2,4,0,1,7,3,1,1,,,,,2,,,,,,,,,1,4,2,3,5,2,1,,4,1,,,,
59179,1,33,1,5,0,,1,1,3,2,18,"45,000",18,"45,000",14,,13,14,1,,1,2,1,0,40,,2,1,4,1,1,2,1,2,,1,3,2,2,,2,1,1,1,4,3,2,,2,1,3,5,4,4,2,,,,1,4,1,
59180,2,66,1,3,4,15,0,2,3,,8,"9,000",,,8,,2,12,0,,0,1,5,0,,,2,2,,3,2,2,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,1,,4,2,2,4,1,2
59181,2,37,3,4,7,17,0,1,3,2,2,"2,000",,,12,,,7,1,,,0,7,0,,,,,24,3,2,4,2,1,1,,,,,2,,,,,,,1,,1,2,5,4,3,3,1,,3,1,,,,
59182,1,67,2,2,1,46,0,1,2,2,9,"11,250",,,16,,6,6,2,,0,0,5,0,,,,,4,1,1,6,3,2,1,,,,,2,,,,,,,,,2,3,4,5,1,1,1,,1,2,,,,
59183,1,24,1,5,1,23,0,1,1,2,6,"6,500",,,11,,12,14,0,,1,1,4,0,,,2,2,18,3,2,7,3,1,2,,,,,1,,,,,,,3,2,1,3,5,4,2,4,3,,2,3,,,,
59184,2,53,3,3,6,25,1,1,1,2,14,"23,750",14,"23,750",11,,12,12,0,,1,1,1,0,40,,2,2,4,3,2,4,2,1,,2,3,3,,,1,1,1,2,3,3,4,,,,,,,1,3,,,,2,4,5,2
59185,2,30,1,1,2,25,2,1,2,1,21,"82,500",6,"6,500",18,13,8,8,3,1,0,0,2,1,25,40,2,1,3,3,2,5,3,1,2,,,,,1,,,,,3,2,2,2,1,5,4,2,3,3,2,2,3,2,,,,
59186,2,41,1,1,4,20,3,2,1,1,18,"45,000",,,6,3,1,2,0,0,0,0,7,1,,48,,,1,2,2,4,2,2,1,,,,,2,,,,,,,2,,3,2,5,4,1,5,1,1,2,1,,,,
59187,1,57,3,3,4,28,0,2,3,2,12,"18,750",,,13,,4,0,1,,0,0,8,0,,,2,2,4,1,1,3,1,1,1,,,,,,,,,,,,,,2,5,4,1,3,4,3,,4,2,,,,
59188,2,57,1,3,4,19,1,1,2,1,16,"32,500",,,12,,12,12,1,,0,1,4,0,,,2,2,5,3,2,4,2,1,,2,3,3,3,,2,1,1,1,,,1,,,,,,,4,2,,,,1,4,2,2
59189,2,83,1,2,4,20,0,1,2,1,14,"23,750",,,14,,,9,1,,,,5,0,,,2,2,4,1,1,5,3,1,,4,3,3,3,,2,2,1,8,,,,,,,,,,1,2,,,,2,4,2,4
59190,2,76,1,1,0,,1,1,3,1,19,"55,000",,,9,12,3,,0,1,0,,5,1,,40,2,2,8,3,2,4,2,1,,1,3,,3,,2,8,1,1,,,,,,,,,,5,1,1,,,2,4,,
59191,2,68,1,3,4,20,0,1,2,1,10,"13,750",,,9,,8,8,1,,0,0,5,0,,,,,2,3,2,4,2,2,,4,3,5,1,,2,1,1,1,,,,,,,,,,3,1,,,,2,4,5,5
59192,2,57,1,4,1,31,0,1,1,1,9,"11,250",,,16,,,14,2,,0,1,7,0,,,2,2,6,3,2,,,,,4,3,5,3,,1,1,1,2,,,1,,3,4,5,1,2,4,2,,,,2,4,1,
59193,2,41,1,3,5,17,1,1,2,,16,"32,500",16,"32,500",11,,7,16,0,,0,1,1,0,40,,2,2,,3,2,4,2,1,2,1,3,3,3,1,2,1,1,2,,,1,1,,,,,,,2,,2,2,2,1,4,2
59194,1,27,1,1,2,19,1,2,2,,15,"27,500",15,"27,500",13,12,3,3,1,1,0,0,1,7,60,,1,2,,1,1,3,1,1,1,2,3,3,1,2,,,,,,,2,1,,,,,,,1,2,1,1,1,4,1,2
59195,2,55,1,3,5,12,1,1,2,,1,500,,,11,,18,11,0,,4,0,5,0,,,2,2,,5,3,6,3,1,1,2,4,3,2,2,,,,,,,,,,,,,,,1,,3,2,2,4,4,2
59196,2,64,1,3,1,17,0,1,3,1,18,"45,000",,,13,,8,12,1,,0,1,5,0,,,2,2,6,0,1,1,1,2,,1,2,1,1,,2,1,1,1,,,,,5,4,1,3,2,1,2,,,,2,1,2,1
59197,1,45,1,1,1,32,2,1,3,1,22,"100,000",21,"82,500",20,13,18,,4,1,3,,1,1,35,40,2,1,1,2,2,3,1,2,1,,,,,2,,,,,3,3,1,1,3,5,4,2,1,5,1,1,1,1,,,,
59198,1,54,1,1,0,,0,1,3,1,17,"37,500",,,17,14,,16,3,2,,3,7,5,,,2,2,3,0,1,2,1,1,1,,,,,2,,,,,,,3,,3,4,2,5,1,1,2,1,2,2,,,,
59199,2,30,1,1,1,29,2,1,2,2,14,"23,750",8,"9,000",16,12,14,11,3,1,1,0,6,5,,,2,2,4,1,1,3,1,2,,3,2,4,2,,2,1,1,1,,,,,,,,,,5,2,2,,,1,4,3,1
59200,2,88,1,1,2,16,0,1,,,17,"37,500",,,9,12,,,0,1,,,5,5,,,2,2,,3,2,2,1,2,2,1,3,3,1,1,1,1,1,1,,,,,,,,,,,2,,2,3,2,4,,3
59201,2,63,1,1,3,17,0,2,3,1,,,,,9,,,,1,0,,,7,5,,,2,2,3,2,2,5,3,,1,,,,,2,,,,,,,1,,4,3,5,2,1,5,1,1,2,1,,,,
59202,1,54,1,2,0,,1,1,3,1,19,"55,000",19,"55,000",12,,16,14,1,,1,,1,0,40,,2,2,4,4,2,6,3,1,2,,,,,1,,,,,3,3,2,2,2,4,5,3,1,1,2,,4,1,,,,
59203,2,,3,1,0,,,1,3,,,,,,16,16,20,20,3,3,4,4,2,2,20,20,1,,,3,2,4,2,,1,3,2,1,1,1,,,,,,,2,2,,,,,,,2,1,2,,2,4,3,
59204,2,51,1,1,3,30,5,1,2,1,23,"120,000",16,"32,500",14,15,13,8,1,1,1,0,1,1,40,50,2,2,1,2,2,3,1,1,2,,,,,2,,,,,3,3,2,1,4,3,5,2,1,2,2,1,2,1,,,,
59205,2,43,1,1,3,32,1,1,3,1,23,"120,000",,,16,16,12,14,3,3,1,2,7,1,,60,2,2,3,5,3,5,3,1,,5,3,4,3,,2,1,1,1,,,1,,,,,,,5,2,2,,,2,2,1,1
59206,1,52,1,1,2,28,2,1,3,1,22,"100,000",21,"82,500",15,15,14,12,1,2,1,1,1,1,40,50,2,2,2,2,2,1,1,2,,1,1,2,1,,2,1,1,1,4,3,1,,,,,,,1,1,1,,,2,4,2,2
59207,2,27,1,5,0,,1,1,2,2,6,"6,500",3,"3,500",20,,12,12,3,,2,3,4,0,,,2,1,5,1,1,2,1,1,,2,1,3,1,,2,1,1,1,,,1,,5,2,4,3,1,2,1,,,,1,4,1,
59208,1,48,1,1,1,42,2,1,2,2,16,"32,500",11,"16,250",12,12,12,12,1,1,1,1,1,1,40,40,2,2,3,5,3,5,3,1,1,,,,,2,,,,,4,1,1,1,3,2,5,4,1,5,1,1,3,1,,,,
59209,2,70,1,2,3,20,1,1,3,,25,"175,000",,,14,,16,12,1,,1,1,5,0,,,2,1,,4,2,2,1,1,1,1,3,3,3,1,,,,,,,,,,,,,,,1,,2,1,2,4,1,2
59210,2,62,1,1,2,28,2,1,3,,25,"175,000",25,"175,000",14,14,,14,1,2,,1,1,1,60,60,1,2,,4,2,4,2,1,1,7,5,5,5,2,2,1,1,1,,,2,2,,,,,,,1,1,1,1,2,4,2,2
59211,2,31,1,5,0,,1,1,3,1,22,"100,000",5,"5,500",17,,16,19,2,,3,3,1,0,43,,2,2,2,5,3,4,2,1,,3,4,3,2,,2,1,1,2,3,2,1,,,,,,,5,2,,,,2,4,1,
59212,2,54,1,1,2,30,2,1,3,,,,,,17,16,14,16,3,3,1,3,7,1,,40,2,2,,5,3,5,3,1,1,5,3,4,3,1,2,1,1,1,,,2,,,,,,,,1,1,2,1,1,4,1,3
59213,2,39,1,1,2,25,2,1,3,1,22,"100,000",19,"55,000",16,12,13,12,3,1,1,1,2,4,30,,1,2,0,6,3,6,3,1,1,,,,,2,,,,,4,1,3,1,1,5,2,4,3,5,2,2,2,2,,,,
59214,1,88,1,1,5,22,0,1,3,1,18,"45,000",,,13,13,6,12,1,1,0,1,5,5,,,2,1,3,3,2,6,3,1,,7,5,5,3,,2,1,1,1,,,,,,,,,,1,3,1,,,2,4,2,3
59215,1,36,1,1,0,,1,1,3,2,21,"82,500",21,"82,500",18,18,12,14,3,3,1,1,1,7,50,,2,2,4,0,1,1,1,,,1,3,2,2,,2,1,1,1,3,3,2,,,,,,,4,2,2,,,1,4,3,2
59216,1,65,1,1,3,28,1,1,2,1,25,"175,000",25,"175,000",12,12,12,12,1,1,1,1,1,5,40,,1,2,2,3,2,3,1,1,1,,,,,2,,,,,4,3,2,1,,,,,1,1,2,1,2,1,,,,
59217,2,29,1,1,2,25,1,1,2,1,19,"55,000",,,12,18,12,12,1,4,1,1,7,1,,40,2,2,2,5,3,6,3,1,,7,3,3,4,,8,1,1,1,,,1,,4,2,5,3,1,5,1,1,,,2,2,2,3
59218,2,33,1,5,0,,2,1,2,,18,"45,000",14,"23,750",14,,,14,2,,,1,1,0,40,,2,2,,3,2,5,3,1,1,2,3,2,2,2,2,1,1,1,,,2,1,,,,,,,3,,3,2,1,4,5,2
59219,1,24,3,5,0,,1,1,1,,16,"32,500",,,16,,9,,3,,0,0,6,0,,,2,2,,3,2,4,2,1,1,2,1,2,1,2,,,,,,,,,,,,,,,2,,2,1,2,4,1,
59220,1,24,1,5,0,,1,1,2,,10,"13,750",10,"13,750",13,,12,12,1,,1,1,6,0,,,2,2,,6,3,6,3,1,2,6,3,4,3,1,2,2,1,1,,,,,,,,,,,1,,2,2,1,4,2,2
59221,2,20,1,5,0,,1,1,2,2,4,"4,500",4,"4,500",15,,,14,2,,0,1,6,0,,,2,2,1,2,2,2,1,2,2,,,,,2,,,,,,,,,2,4,5,1,3,5,2,,1,1,,,,
59222,1,65,1,1,2,22,1,1,3,,20,"67,500",20,"67,500",16,15,18,14,3,1,4,1,1,7,50,,1,2,,6,3,6,3,1,2,7,5,5,5,2,,,,,,,1,1,,,,,,,2,1,1,2,2,4,2,2
59223,1,58,1,5,5,21,2,1,1,,9,"11,250",,,8,,4,,0,,0,,4,0,,,1,2,,6,3,4,2,1,2,4,3,3,3,2,,,,,,,4,2,,,,,,,2,,4,3,2,4,3,3
59224,1,79,1,1,2,24,2,1,3,1,22,"100,000",13,"21,250",15,17,14,12,1,3,1,1,2,7,30,,1,2,1,5,3,6,3,1,1,,,,,1,,,,,4,3,1,1,3,4,1,5,2,1,2,2,3,2,,,,
59225,1,79,1,2,4,23,0,1,1,2,11,"16,250",,,12,,12,8,1,,1,0,5,0,,,2,2,3,5,3,4,2,2,2,,,,,2,,,,,,,,,2,5,4,3,1,3,1,,2,1,,,,
59226,1,40,1,2,1,35,1,1,3,1,18,"45,000",18,"45,000",16,,18,16,3,,4,3,1,0,60,,2,2,2,3,2,4,2,1,,4,1,3,3,,2,1,1,1,4,1,1,,3,2,5,4,1,5,2,,,,2,4,2,4
59227,2,44,1,4,2,22,3,1,2,1,19,"55,000",17,"37,500",14,,14,8,2,,2,0,2,0,42,,2,2,3,3,2,4,2,1,1,,,,,1,,,,,4,2,1,1,3,2,4,5,1,5,2,,1,1,,,,
59228,1,74,1,1,5,19,0,1,3,,,,,,12,12,12,12,1,1,1,1,5,5,,,2,2,,6,3,6,3,1,2,7,3,4,4,1,,,,,,,,,,,,,,,2,1,4,1,2,4,2,4
59229,2,68,1,3,2,23,1,1,3,,14,"23,750",14,"23,750",12,,12,12,1,,1,1,2,0,20,,2,2,2,4,2,5,3,1,1,,,,,1,,,,,4,3,2,1,4,2,1,5,3,2,2,,2,2,,,,
59230,2,27,1,5,0,,3,2,2,1,,,,,12,,16,14,1,,3,1,1,0,40,,2,2,1,3,2,4,2,2,1,,,,,,,,,,3,2,1,1,3,2,5,4,1,5,2,,2,1,,,,
59231,2,72,1,3,1,20,1,1,3,1,18,"45,000",18,"45,000",19,,,12,2,,1,1,1,0,50,,1,2,2,3,2,4,2,2,,5,4,3,2,,2,1,1,1,4,3,1,,,,,,,1,1,,,,2,4,2,2
59232,1,47,1,3,2,28,1,1,2,1,19,"55,000",19,"55,000",16,,,13,3,,,1,1,0,38,,2,1,2,4,2,1,1,2,1,,,,,1,,,,,4,3,2,2,5,4,1,2,3,5,2,,2,2,,,,
59233,1,39,1,3,0,,1,1,2,1,15,"27,500",15,"27,500",14,,12,14,1,,1,1,1,0,40,,2,2,0,3,2,3,1,1,,2,2,3,3,,2,1,1,1,4,1,1,,,,,,,5,1,,,,2,4,2,
59234,2,36,3,5,2,21,1,1,2,1,10,"13,750",9,"11,250",16,,5,14,2,,0,1,1,0,52,,2,2,1,2,2,3,1,1,1,,,,,2,,,,,4,3,1,1,3,4,5,2,1,5,1,,1,1,,,,
59235,1,33,1,3,2,23,1,1,3,1,20,"67,500",19,"55,000",14,,16,12,1,,3,1,1,0,50,,2,2,2,3,2,2,1,2,2,,,,,1,,,,,4,2,2,1,1,4,5,3,2,5,2,,2,1,,,,
59236,1,23,3,5,0,,1,1,1,,11,"16,250",11,"16,250",15,,5,10,2,,0,1,6,0,,,2,2,,2,2,2,1,2,1,1,1,2,1,3,,,,,,,,,,,,,,,2,,3,2,1,4,2,2
59237,2,40,1,3,0,,1,1,2,1,16,"32,500",16,"32,500",16,,18,20,3,,4,4,1,0,40,,2,2,2,0,1,1,1,1,1,,,,,1,,,,,4,2,3,2,1,5,3,4,2,3,2,,2,1,,,,
59238,1,29,1,1,0,,2,1,3,2,18,"45,000",9,"11,250",18,18,13,12,3,4,1,1,7,1,,40,2,1,3,0,1,1,1,2,1,,,,,2,,,,,,,2,,3,4,5,2,1,1,1,1,1,1,,,,
59239,1,37,1,1,1,35,2,1,3,,19,"55,000",19,"55,000",20,18,14,16,4,4,2,3,1,1,40,20,2,2,,1,1,3,1,2,1,2,2,2,1,2,,,,,,,3,1,,,,,,,1,1,2,2,2,4,4,4
59240,1,26,1,5,0,,2,1,2,2,14,"23,750",10,"13,750",14,,16,14,2,,3,1,6,0,,,2,2,1,2,2,2,1,1,1,,,,,2,,,,,,,,,3,2,4,5,1,2,2,,1,2,,,,
59241,1,67,1,1,8,24,2,1,3,1,,,,,18,14,16,12,1,1,3,1,5,6,,,1,2,1,3,2,3,1,1,2,,,,,2,,,,,,,,,2,3,5,4,1,2,1,1,2,1,,,,
59242,2,34,1,5,1,32,1,1,2,2,14,"23,750",9,"11,250",15,,,18,1,,,3,1,0,73,,2,2,2,5,3,5,3,1,1,,,,,1,,,,,4,2,1,1,1,4,5,3,2,2,1,,1,1,,,,
